4bVLT1swJoPr1WyV8Jo23t,0.00736,0.749,0.81,0,0.203,0.729,0.189,1,104.224,-6.46
0pdGiiXSHuW16cJedQoE3e,0.194,0.527,0.762,0,0.0919,0.915,0.21,1,98.575,-3.841
6Wt5QBzHp9vdSLAFlvdnDQ,0.421,0.713,0.471,0,0.0308,0.781,0.483,0,199.765,-7.392
1bb6bROP3OXMHcPw84MtmN,0.278,0.827,0.635,0.000119,0.109,0.766,0.251,0,88.87,-6.77
63BcfK6YAzJYeISaTPr6IO,0.344,0.765,0.671,0,0.0506,0.798,0.278,0,84.5,-5.249
4Bh83s84d9YUiuLzeuF24N,0.0243,0.712,0.773,0,0.13,0.699,0.271,0,100.409,-4.595
3cttR5mtQZ5xRFxpE1pohl,0.000719,0.537,0.883,0,0.37,0.636,0.221,1,150.098,-4.466
6PhOzQShyz2vjELsXax7TQ,0.204,0.822,0.545,2.71e-06,0.105,0.564,0.445,1,87.985,-7.933
6Qqp1NCiy8Ps6EtOL1yjeb,0.0914,0.755,0.728,0,0.0937,0.537,0.0786,0,108.816,-6.676
1A0qqpBZTPWO2H7tyOBqlE,0.0331,0.41,0.688,0,0.205,0.465,0.0372,0,189.607,-2.228
3Of5Vvox7DstYj6oET5b2h,0.0986,0.888,0.577,0,0.131,0.609,0.0612,0,84.003,-7.702
55MZjFx7xbkMrPAvU79eNL,0.039,0.84,0.802,0,0.0359,0.786,0.26,1,100.007,-7.009
0KhXVmAN4sqeEgsqRd39f2,0.247,0.702,0.458,1.64e-06,0.126,0.678,0.035,1,89.271,-8.195
3lqT89gv8p3PYwXtr3ODjv,0.0593,0.736,0.666,3.82e-05,0.107,0.224,0.0337,1,89.824,-4.929
2MNQMtZbOb7rBWli3TSok0,0.0249,0.788,0.594,1.65e-05,0.0534,0.691,0.336,0,83.84,-4.864
4uI5xNUdEupLKskfQnfx3o,0.124,0.654,0.817,1.18e-05,0.156,0.649,0.153,1,90.063,-5.898
4yHFxB8kzzeuNvoouR8N0N,0.0912,0.774,0.653,0,0.151,0.818,0.05,0,120.01,-5.158
1PSBzsahR2AKwLJgx8ehBj,0.214,0.697,0.691,0,0.185,0.305,0.146,1,137.853,-4.757
4v5kAh2wWyCSuKuhMJK8u6,0.057,0.589,0.655,0.000353,0.372,0.675,0.0488,1,105.272,-8.138
6Ph7bndA7A5ExoHIZPX4TJ,0.0143,0.736,0.721,0,0.0451,0.72,0.0396,1,96.365,-6.188
7hfRrdFJgFKK3cJ4rmkecE,0.192,0.821,0.703,0,0.0816,0.536,0.24,0,105.154,-8.464
7alcrjZSE1TGO6qtb0pQRU,0.513,0.748,0.688,0,0.14,0.863,0.141,0,100.082,-7.142
0jNzCrRm43esPwJ5eA1bSM,0.00668,0.716,0.577,0,0.314,0.572,0.437,1,148.023,-6.835
5pkODNs3tEe8DMqjorjR8c,0.105,0.75,0.889,3.71e-06,0.368,0.69,0.274,0,100.244,-5.387
323Tzd2yjV4pifrVAajafb,0.0198,0.875,0.732,0,0.11,0.159,0.0635,1,87.142,-5.135
6p8RmxHGU1WLIlfHnu1OWA,0.318,0.619,0.429,0,0.0619,0.712,0.0472,0,70.35,-10.939
0wpYoahTjbbM3gFwQWRBfL,0.0499,0.771,0.895,0,0.571,0.771,0.253,1,96.576,-4.805
3MbBa8FMMgp9D39s7Cozl9,0.00533,0.706,0.747,0,0.204,0.505,0.286,0,95.547,-3.901
5Yfq9uugLFchtFymQQWxgt,0.0758,0.922,0.485,3.39e-05,0.601,0.395,0.096,1,120.156,-7.259
0EEYgsFx2xUQcFcQrwwEV3,0.343,0.895,0.827,0.000951,0.0435,0.899,0.0598,1,101.2,-4.465
2dieHErJLwG7fOzD8WAtFO,0.028,0.743,0.516,1.89e-05,0.273,0.614,0.397,0,188.247,-8.27
1zBBo7indT2foQGQUoloWj,0.0285,0.479,0.859,0,0.152,0.261,0.368,1,118.253,-5.28
2eOuL8KesslTLQERQPu11D,0.179,0.669,0.829,0,0.241,0.61,0.49,1,118.934,-3.801
1zxcCcoyCqSz55gk9noip5,0.131,0.749,0.749,8.64e-05,0.168,0.734,0.277,0,147.198,-4.639
2AlYncTpVHKwHb55F9lF6O,0.703,0.868,0.479,0,0.102,0.776,0.445,0,133.928,-6.687
3p9Cswrn2zFBTe0iUqcwcw,0.208,0.799,0.489,0,0.171,0.579,0.432,0,145.108,-11.139
1nHBqeSFk2tYKEzCqOw9NW,0.324,0.796,0.805,0,0.267,0.743,0.312,1,142.968,-2.28
4NV4oDDzw7rJGPEkCyr6Kc,0.0813,0.762,0.698,0,0.226,0.536,0.323,1,148.091,-7.653
3TlrDcdC7ydI8mto84R1GW,0.0904,0.745,0.695,0,0.385,0.656,0.202,0,139.89,-5.797
7tySk2rzYleeDSQ2qhcN2W,0.397,0.753,0.716,0,0.11,0.874,0.139,0,154.986,-6.072
6eVWOyIA4iacH7UaQ1TqzM,0.231,0.739,0.772,0.0548,0.0721,0.28,0.0731,1,142.472,-6.367
6PnTgx9lyvLGIcPnroCvc2,0.0893,0.676,0.746,0.00157,0.412,0.675,0.344,1,142.035,-7.837
6d9nkLaLMZFHAUtxLH7tlK,0.0258,0.868,0.474,0,0.101,0.189,0.339,1,130.0,-8.252
5hI4RRn6wXpEZJUhvkTUNV,0.348,0.836,0.89,0,0.0765,0.727,0.318,1,143.035,-4.554
4xXkPyRUtKuEnFN5IZRuyg,0.143,0.813,0.629,0,0.664,0.341,0.0786,1,135.995,-6.489
1y5acOdljpvgPmbxUM6MdZ,0.0765,0.767,0.548,1.67e-06,0.101,0.499,0.181,0,145.002,-9.485
69F4G9WD5U1vKrpaCiLznl,0.815,0.858,0.584,0,0.224,0.714,0.379,1,140.208,-7.48
6FzWFx4smNJwDdKnS1QEnI,0.442,0.796,0.514,0,0.0688,0.568,0.393,1,144.998,-8.528
2UbJfiDUgTdUqQbSn9B7fQ,0.0292,0.77,0.588,0,0.173,0.199,0.397,1,143.117,-6.212
5GO45r4u84nc3QvdoVw4YP,0.0451,0.87,0.854,0,0.29,0.76,0.475,1,140.12,-4.819
25zlnOAzbVoOzIeXSvQFf1,0.00815,0.688,0.647,1.65e-05,0.095,0.195,0.19,1,88.834,-7.258
3B0WbRucJ6ZIla2G9IVt2E,0.0954,0.821,0.666,0,0.319,0.739,0.342,1,145.066,-7.237
48iweZVWP1Qpdj7zFB00gS,0.126,0.804,0.588,5.61e-06,0.105,0.278,0.224,0,141.867,-5.692
7pmV4lKLylGlYZHrduag1x,0.0236,0.649,0.888,0,0.238,0.649,0.257,1,145.218,-3.487
4gz2SlgZUYhe6UImLmIRPB,0.492,0.82,0.633,0,0.18,0.938,0.233,1,146.261,-4.647
1gFMfqyVSXHMgvRloH2gDL,0.204,0.887,0.594,1.54e-06,0.0858,0.663,0.294,1,139.97,-7.7
2Zu9voUuTV2wrB322K2wrU,0.101,0.893,0.537,1.46e-05,0.102,0.422,0.242,0,141.999,-5.771
7rWLqeQJabrK7FbY8X0TyI,0.281,0.83,0.574,0,0.124,0.538,0.701,1,143.892,-6.892
3RwkjzBXHGpGUu9NG8zCgv,0.449,0.737,0.381,0,0.107,0.379,0.347,1,72.445,-10.079
6NJfIydBMYrXvlaXsFxmc8,0.00988,0.767,0.569,1.45e-05,0.109,0.524,0.216,0,77.052,-6.805
7fEoXCZTZFosUFvFQg1BmW,0.0149,0.82,0.592,4.71e-06,0.121,0.4,0.29,1,159.98,-7.002
3HUb7feX3gdnzZVEHy5yFj,0.318,0.9,0.592,0,0.107,0.432,0.463,0,139.988,-8.499
5b9vnDYRTnqgOv0kPVjLLg,0.328,0.801,0.529,0,0.127,0.458,0.357,0,142.159,-6.703
2Cjxth1m5L7wlW3GXKjOse,0.0316,0.889,0.669,1.03e-06,0.125,0.878,0.462,0,145.972,-5.468
1RSzyxqtIO4yX3EyiV4zT5,0.194,0.714,0.609,0,0.126,0.778,0.17,0,140.206,-7.683
3OvXzUvxayLS8MrmaIYjaL,0.123,0.911,0.71,0,0.0385,0.818,0.239,0,140.942,-5.39
4OENnoidV0h8gJV6bhrw7r,0.562,0.68,0.826,0,0.254,0.804,0.27,1,146.95,-2.561
4jxKTdZ3Y3qK3waiwS3Z3l,0.602,0.898,0.585,0,0.233,0.967,0.316,0,145.016,-10.555
40mjsnRjCpycdUw3xhS20g,0.135,0.594,0.676,0,0.163,0.472,0.344,1,143.477,-5.808
6LcYtPjGcYQkmgRZBhwucU,0.272,0.81,0.429,1.81e-05,0.357,0.292,0.331,0,139.99,-11.248
4MrXtliOu0PA3pWVdkA94h,0.0686,0.863,0.592,0,0.0876,0.633,0.463,1,146.05,-6.564
3dKjlr3jShhFLTrsLsoKU0,0.162,0.713,0.883,0,0.335,0.767,0.372,1,139.939,-2.493
1K2JtjX3s8QaEKvsbC1UXX,0.137,0.77,0.705,0,0.0992,0.405,0.393,0,143.054,-3.138
6s4E8J1rtwsztOEPCLfSYr,0.107,0.789,0.733,0,0.193,0.64,0.3,0,142.861,-4.126
2tC6dm3WkOKYcgS2nZybmg,0.316,0.628,0.578,1.68e-06,0.11,0.377,0.479,0,145.005,-8.387
15xfk8vQvVttTlh3tZn6db,0.628,0.84,0.515,0,0.0732,0.818,0.363,0,143.889,-10.525
1tXncn8RYWcTfX5dJoYQG4,0.00979,0.791,0.702,0.00182,0.281,0.322,0.181,0,75.099,-6.215
3T3SeUjR8NhTzSE3NSDxkK,0.0665,0.798,0.793,0,0.297,0.494,0.32,1,141.944,-3.926
70WI0Hatsx1kZclS58zeZY,0.162,0.785,0.533,0,0.0927,0.652,0.475,1,139.946,-10.163
7pX7Xw1Gca3uIzslTtUIlu,0.163,0.734,0.609,0,0.0965,0.511,0.54,0,139.798,-7.545
7rCaQgB3xoxQftj45Gdd4Z,0.0366,0.728,0.718,0,0.395,0.684,0.343,0,143.92,-8.201
3Ddny34bFoYBb8dIGq5lwp,0.0352,0.565,0.569,8.81e-06,0.106,0.303,0.379,0,92.466,-6.084
6EzfsLHsMiqVMyrjxogepA,0.413,0.796,0.532,0,0.134,0.493,0.426,0,141.926,-7.363
36ihGPfIrRqwQGl9kYMyGs,0.253,0.759,0.482,0,0.0372,0.849,0.407,1,80.95,-6.385
0mmWdpXuHim7reqIHJdi26,0.398,0.517,0.634,0,0.668,0.527,0.337,0,89.818,-5.44
7oaqg6emEIV0kDfX1M2jRM,0.456,0.594,0.691,0,0.129,0.503,0.41,1,88.631,-6.761
5DACjLIdsB7WNjREalxp75,0.0539,0.739,0.668,0,0.0981,0.56,0.318,1,80.025,-7.253
4AxJjVQo66rNmbeJecdhra,0.172,0.706,0.792,0,0.106,0.585,0.463,0,186.023,-5.051
58FKRZT1z1soCjUd3EUrb2,0.17,0.589,0.646,0,0.23,0.385,0.462,0,155.547,-5.181
5TwXIwSz3Y0hkxPJ3RK3co,0.353,0.685,0.896,0,0.146,0.542,0.44,1,80.104,-6.478
2p0FiOOyKgEp0t3IqlEACs,0.192,0.651,0.539,0,0.146,0.476,0.639,1,87.529,-9.295
11Qbg5PYG0zUvWbh8DWZvM,0.375,0.625,0.724,0,0.6,0.83,0.437,1,80.814,-3.075
5aULAy3NUfelCYKub4mOS9,0.0438,0.6,0.887,0,0.68,0.681,0.311,1,77.896,-4.345
2z3woIGj8hClFZVq0Hvcwr,0.168,0.716,0.817,0,0.0914,0.293,0.341,0,85.093,-4.895
7pQXGnceGhu1hRQkG5g7I7,0.0952,0.686,0.794,0,0.39,0.71,0.418,1,87.125,-6.938
6dW64vFw23XYoPihztXZuv,0.352,0.471,0.835,0,0.161,0.64,0.387,0,176.049,-4.972
13ureYALF9sCGjSYiojXCB,0.229,0.67,0.631,0,0.194,0.497,0.364,0,77.933,-8.162
41bhNrUiesech9XPE2qbHd,0.439,0.712,0.778,0,0.294,0.804,0.297,0,81.974,-4.979
57hPQeXXqC7fhBLjk6nkWZ,0.403,0.568,0.847,0.000436,0.173,0.833,0.332,0,188.001,-7.953
1gyPAKXUsMbsYazRS9bfur,0.00485,0.531,0.861,0,0.194,0.648,0.385,1,165.604,-5.456
60VgKrIVA9iyq27h7PQw8H,0.000367,0.417,0.945,0,0.249,0.805,0.357,1,177.645,-2.639
3R4IFsTuDOR7XEt2Tl2iuR,0.134,0.431,0.839,0,0.326,0.484,0.345,0,174.759,-5.205
4ubJpfJRCJwTnj7lOsZhba,0.0522,0.59,0.675,0,0.119,0.584,0.438,0,94.925,-6.737
03VUBAQTa9FFkTnwc5SIju,0.0646,0.657,0.924,0,0.315,0.715,0.346,1,94.897,-6.864
4mCaPvlMvrUof4awNlsNCP,0.42,0.796,0.748,1.34e-05,0.317,0.474,0.37,1,96.005,-6.553
73u6IuNGKEladhyFPvRcOu,0.391,0.606,0.804,0,0.226,0.802,0.407,1,81.638,-7.112
5tQq6zMLPQP1lZ5rPnJuR8,0.131,0.603,0.753,0,0.105,0.452,0.283,0,99.836,-5.251
70hDklZStSazrExPjHJPfR,0.419,0.63,0.694,0,0.134,0.44,0.313,1,91.749,-6.593
64Dy3qJDCFug6CySbswdbO,0.0851,0.447,0.619,0,0.0965,0.468,0.25,0,78.57,-4.301
1JZW4KLFdvnpUfw3zSvsIl,0.373,0.545,0.56,0.0039,0.0976,0.598,0.332,1,190.421,-6.806
1Nc1cCLmLv41y9ItbgCKf3,0.139,0.375,0.902,0,0.34,0.858,0.363,1,77.621,-3.489
6Bps1YWIAbvLtJos0eGQbr,0.268,0.595,0.908,0,0.372,0.513,0.342,0,89.908,-2.978
7evTceKtCaBbxoLIqICIVh,0.093,0.556,0.875,1.37e-05,0.0909,0.846,0.312,1,92.117,-4.675
0FlfN5cbUUpIHCRH8X1M44,0.0398,0.61,0.569,0,0.337,0.287,0.345,0,81.409,-9.447
5GxAPBHnTLjJZEBKqom3uv,0.626,0.488,0.681,0.0516,0.101,0.798,0.351,0,84.255,-5.552
5cLrhSaqQmGO6qSppnh1SN,0.631,0.472,0.849,0,0.147,0.875,0.22,0,85.812,-5.088
3J7PnNiVuvRd6fiVOkYpap,0.023,0.512,0.706,0,0.117,0.281,0.223,0,80.716,-6.629
6WKv4cln9Cx8K2XQvHzgky,0.0377,0.661,0.94,0,0.209,0.642,0.429,0,90.133,-2.569
0CChB8QhorSsCgdhoGhVs3,0.0486,0.621,0.829,0,0.265,0.65,0.333,0,93.082,-4.154
7jc9vEhD7AcrVMmHBwsN9Q,0.562,0.698,0.644,0,0.567,0.374,0.321,0,145.868,-8.554
0Td7fSJnnP609ZBiK0s6rc,0.162,0.874,0.65,0,0.179,0.176,0.191,1,107.94,-5.975
3Jm2q6KS99Pm2uOH6anRJq,0.186,0.393,0.921,0,0.158,0.685,0.433,1,77.002,-5.199
7z6LjB2BTrH9MTMPMGSYOu,0.015,0.599,0.713,0,0.491,0.304,0.287,1,121.785,-6.525
56x43JGp2UPgC1fHcZC0Hu,0.557,0.454,0.581,0,0.152,0.341,0.279,1,79.499,-8.462
6Ij9dRaeN12tdEaxBu5KMe,0.862,0.784,0.47,0,0.106,0.818,0.523,0,119.887,-12.937
6EpGSeInzJgZVDVgfpMn7h,0.157,0.751,0.684,0,0.334,0.693,0.267,1,136.078,-7.167
1EmpzUucVGsRya5fNVxLyP,0.0992,0.619,0.858,1.38e-05,0.308,0.653,0.312,1,88.949,-6.968
4CfdeiALUjCNxJ44SHAES9,0.0268,0.583,0.93,1.56e-05,0.361,0.51,0.379,1,99.424,-4.262
4i1z5ZZHPoJAcvRUUH31Hi,0.452,0.563,0.809,1.76e-05,0.214,0.691,0.326,1,80.524,-5.678
6Frhg4eXFwp8MzFURsrpp4,0.00793,0.559,0.88,0,0.412,0.261,0.105,1,82.274,-4.425
1Gbwu9p6QFLCGBGKCGdKFr,0.481,0.624,0.786,0,0.0611,0.444,0.398,1,122.964,-8.101
661c0RssF9QbkyBoqcwGRx,0.452,0.744,0.871,0,0.105,0.624,0.276,1,90.083,-3.105
0e333Q4OmrlatjeVNPucLR,0.0584,0.686,0.735,0,0.11,0.597,0.261,0,145.951,-9.57
6TqXcAFInzjp0bODyvrWEq,0.051,0.901,0.4,0,0.0599,0.346,0.126,1,135.984,-8.575
5Q4UX8hxcaJEtAE9RtsmSY,0.121,0.78,0.714,1.34e-05,0.244,0.373,0.0943,1,124.999,-4.716
4IOYk6epkzXT38U4ShauZ6,0.263,0.718,0.403,1.56e-06,0.228,0.636,0.205,0,129.582,-11.064
5mCQKS23y5o0tVjeLij9hx,0.394,0.877,0.465,0.00069,0.131,0.323,0.455,1,119.878,-11.719
41SwdQIX8Hy2u6fuEDgvWr,0.0267,0.794,0.757,0.000306,0.0621,0.615,0.123,0,107.99,-6.644
1rDRBVSqKgs3K9HiX5OTrL,0.0444,0.92,0.724,0.0586,0.112,0.864,0.164,0,110.067,-6.287
2jCSd2lOtWQKtwb7FdfvPQ,0.0926,0.692,0.728,4.58e-06,0.125,0.668,0.0822,0,136.205,-8.686
0OvqBSSg67txAYgVNm7scx,0.0172,0.769,0.688,0,0.225,0.678,0.0616,0,120.009,-7.868
0Du6LKh7z90m2v4WhEoIVH,0.392,0.72,0.607,0,0.105,0.654,0.235,1,108.003,-5.777
4cOVTA2GfYTHw99AJDQpHo,0.00936,0.784,0.645,0.000132,0.117,0.59,0.402,0,109.978,-7.325
238p3EKRYESqsZdgE5DCDR,0.442,0.922,0.516,0.0141,0.281,0.613,0.0827,1,116.014,-7.399
1OxL1FWSEd7QmJoWLRP2NO,0.42,0.71,0.662,0,0.0723,0.755,0.175,0,130.037,-5.947
0893j1rgVpY4idKjsiMoEp,0.063,0.874,0.839,0,0.081,0.637,0.185,0,112.996,-4.858
5FsxUYhalNZcinN8Vrz9J4,0.12,0.872,0.837,0.000192,0.0464,0.766,0.222,1,106.023,-6.47
4Iam3vZMJCMltFkK9mNruw,0.639,0.494,0.412,4.46e-06,0.0631,0.378,0.133,0,113.108,-5.687
1gwx6QKJm6ZKZSNPqo9xAf,0.426,0.666,0.678,0,0.125,0.701,0.28,0,98.812,-4.88
5b8bFxqVI5JVcAvBDElh71,0.218,0.7,0.539,0.0473,0.138,0.145,0.042,0,119.993,-9.828
1zabe8PVAoBuXV2SEX1vHh,0.0806,0.817,0.646,0.000115,0.128,0.396,0.172,1,112.993,-8.751
3Yz87ZZz3UbjBTE9d7QHD1,0.0768,0.514,0.84,0.000103,0.308,0.595,0.525,1,86.275,-6.592
3ImMozrO5pxit2SiVcA5wn,0.0466,0.736,0.587,7.3e-06,0.0864,0.501,0.0639,0,107.993,-6.965
3Ka18NiN5T4gsCZaFq6RRn,0.0123,0.711,0.539,2.14e-06,0.11,0.664,0.169,0,119.986,-6.91
7umNx2x8ve6JGZSZOUw9xU,0.0643,0.833,0.799,1.06e-06,0.0572,0.839,0.309,0,105.924,-4.826
5GpvSdoj5FxTRIuB3YcZ96,0.186,0.854,0.622,0.362,0.0979,0.607,0.0914,0,116.009,-7.989
2sBRjpaBeItdrjSYLkyYQA,0.177,0.891,0.671,4.41e-05,0.134,0.309,0.213,0,112.991,-10.672
04B4K9LHKOkV88d3JFLLyk,0.457,0.878,0.475,0.000383,0.106,0.657,0.23,1,124.984,-12.055
3tlAYWP5DA3COpwLTKNHDq,0.471,0.596,0.454,0,0.0874,0.51,0.831,1,115.79,-10.89
2hwOoMtWPtTSSn6WHV7Vp5,0.389,0.742,0.553,0,0.0694,0.508,0.419,1,84.931,-8.98
6UEW9NiyPzXxbhkjEiEHPe,0.492,0.885,0.548,0.00151,0.112,0.729,0.0652,0,118.009,-9.01
36X1P3v7N1dv06bh2aPtMF,0.00988,0.599,0.635,6.39e-05,0.368,0.798,0.103,0,95.919,-6.5
6j8Gt38Q03oMTSXr8O8WCR,0.0166,0.923,0.498,0.00115,0.576,0.586,0.14,0,120.309,-9.802
03xYGJYnWv1Es2OMeH07GO,0.000444,0.678,0.814,0.453,0.268,0.182,0.0448,1,119.992,-6.587
6b7wYqeIChj0kIwoyEtSd7,0.157,0.713,0.841,0.000263,0.0699,0.628,0.433,1,172.24,-8.063
7rNjupJkjsc3ANGeW0RCYj,0.471,0.336,0.741,0,0.193,0.585,0.717,1,214.527,-6.413
64NGjHW1w5Kl42xEKdqi6o,0.307,0.538,0.624,0.0429,0.497,0.562,0.125,0,114.276,-7.54
1yvrUbu1SHG3EHm3ZIVFt9,0.288,0.767,0.533,6.01e-05,0.0907,0.637,0.0355,0,128.069,-9.035
5FoT7QLoywPzLv4ZGyHpOC,0.207,0.878,0.499,0.00102,0.183,0.554,0.324,0,116.984,-6.607
3Jw0dL0zh6zAYHpXa0sbrA,0.0365,0.759,0.642,0.00695,0.128,0.663,0.0396,0,123.0,-8.16
5P6nbeGMqnAGwqt9rrraaQ,0.248,0.781,0.588,0.156,0.134,0.515,0.192,0,109.929,-8.09
0Gv33C5DRmJueolmdFjfU7,0.0224,0.67,0.781,2.69e-06,0.298,0.839,0.259,0,116.045,-4.464
0JzPnwc3eDdyBeReXFLgXr,0.00828,0.718,0.637,0.0071,0.227,0.487,0.168,0,108.023,-9.962
2weQXKgUMh3OKNvrQJijyz,0.854,0.412,0.382,0.719,0.131,0.729,0.0678,0,78.24,-10.366
37MA6MjmCDzVngu7AzZI7X,0.273,0.514,0.875,0,0.178,0.306,0.303,0,82.313,-2.181
46JqXZXv89HG8ibQsMNg7n,0.212,0.812,0.626,0.000119,0.176,0.354,0.329,0,102.052,-10.67
66O0pFEFp23dgYjoAd6RKK,0.0598,0.913,0.809,0.011,0.106,0.455,0.0758,0,121.934,-6.131
4cQrSREMqBSvJ8ZzBZjVb8,0.403,0.754,0.37,6.22e-05,0.107,0.228,0.12,0,114.941,-9.854
7cAlKkW6lYr66BUzYFIu6p,0.0623,0.763,0.75,1.01e-05,0.124,0.633,0.0754,1,122.968,-8.016
1NWt41NYeGpKwOvhIvxIuh,0.137,0.799,0.787,0.00366,0.0913,0.733,0.122,0,107.95,-6.888
4BD9dmTxSmhPBvok9eunq0,0.0826,0.741,0.888,0.000498,0.403,0.681,0.156,0,138.973,-6.793
1KQB30IDcuG2cnNJh7UGH6,0.449,0.728,0.81,0.0391,0.309,0.336,0.305,1,121.076,-6.946
04bAqpyuPCsgZAfnbsGDXx,0.243,0.792,0.458,0.00532,0.104,0.415,0.111,0,113.503,-8.222
6tgknDU0VMbXILuWixFKKn,0.0206,0.698,0.69,0.56,0.195,0.468,0.0403,0,119.998,-8.705
2PODONHWxMJ2nwWQvzXM6T,0.383,0.88,0.556,7.33e-05,0.167,0.413,0.367,1,125.006,-7.893
07jL1bvTpikigJIZbvb8vG,0.0487,0.764,0.546,0.00953,0.268,0.96,0.287,0,111.92,-9.198
37zpa7EM4LSQ5osthwXK7J,0.0657,0.756,0.724,2.75e-06,0.0566,0.444,0.125,1,97.432,-6.064
2p37Mfy2PWajgOS3i2aaep,0.0471,0.926,0.68,0.000125,0.119,0.458,0.196,1,114.981,-7.689
7nM8AJiDVnOJ6oDP3wmejQ,0.000791,0.76,0.806,0.0346,0.0392,0.893,0.132,1,133.007,-5.87
0hfO4THmsjstA7svFPLTVS,0.513,0.789,0.653,0.000415,0.0992,0.703,0.094,0,101.985,-8.506
7HaAuZBOJTp0bpZPnccBUm,0.695,0.453,0.495,0.000117,0.108,0.297,0.0927,0,88.811,-10.541
635RdIGruLSPftwtbEqAaY,0.0114,0.85,0.48,0.0308,0.074,0.493,0.15,0,111.039,-8.679
5L9q6ezwkinZ47fUwj2Jfl,0.136,0.89,0.548,0.666,0.108,0.706,0.171,1,124.031,-9.455
02oUEbDQXcVITlLQKMPN1F,0.346,0.856,0.518,0.452,0.221,0.161,0.192,1,117.018,-10.217
7c3SbTuufigBWURcICnAWy,0.0859,0.805,0.833,0,0.0578,0.703,0.12,0,109.076,-6.73
20hwVObzPAyPn3Zh9JyKhn,0.223,0.786,0.751,0.000153,0.105,0.605,0.291,1,115.118,-7.896
1n5r7ZGxunDRkijJDaRXSo,0.0356,0.825,0.689,0.000835,0.155,0.774,0.105,1,118.021,-7.482
5vG7iwUFxDI8xSDfya1Ist,0.779,0.633,0.764,0.000188,0.408,0.374,0.376,1,75.52,-4.594
2RISD4aJrioDB54exm5WWM,0.058,0.627,0.837,0.000567,0.328,0.504,0.36,1,105.105,-7.162
6OBCkVPHqj9IrSUksESzre,0.0698,0.706,0.369,0.0194,0.109,0.206,0.088,0,119.996,-10.725
56dDonzTxrZKWuVDqUOYGd,0.0254,0.827,0.54,0.164,0.145,0.49,0.0925,1,120.055,-8.543
2zsa7Z6gCA5eBg0p9pbyLs,0.119,0.551,0.594,0,0.535,0.507,0.161,0,89.524,-9.912
4F07ku5lMBIoybFPStM2j4,0.459,0.669,0.735,0,0.103,0.723,0.329,1,117.284,-7.264
6CTG85NJI1Wm60pxTSRNwL,0.316,0.526,0.936,0.000384,0.261,0.283,0.263,1,81.305,-4.576
0fRsAGSCbEjdSYM1U3NYx2,0.391,0.72,0.751,0.00152,0.108,0.487,0.194,0,125.022,-7.69
3U4dLD0OE4wqNyzy9YpeXX,0.406,0.681,0.484,0.692,0.0711,0.505,0.114,1,119.124,-9.702
42sLMZkjyCCFlJ7ursoAp2,0.0113,0.483,0.604,1.61e-06,0.167,0.232,0.374,1,74.837,-9.148
3Ehh0wKGepLyQNY3GsYMSe,0.019,0.752,0.902,0,0.0518,0.56,0.0508,1,135.982,-5.067
0NTMtAO2BV4tnGvw9EgBVq,0.0509,0.781,0.728,1.94e-06,0.257,0.395,0.0621,1,102.99,-4.981
0rFke7eNFHbGuGJUdRgjB2,0.042,0.859,0.5,1.6e-05,0.0616,0.186,0.347,1,83.981,-7.628
56Eh85ELaB7AkBI9QWbBZT,0.109,0.708,0.575,0,0.134,0.127,0.119,1,139.983,-5.912
3LHWJ7C6P8fGzpdoiuoI3A,0.000399,0.88,0.902,1.7e-05,0.237,0.295,0.144,0,132.982,-6.996
1bKCuUpyeRT2si7Dxqctju,0.264,0.717,0.822,0,0.0648,0.591,0.24,1,123.957,-6.813
7gcvKQTSUwRJJaeOJkDkN1,0.0125,0.739,0.56,0,0.223,0.205,0.0674,1,114.984,-7.227
5zsgyaahJyDW91qyvzSG3Y,0.0287,0.566,0.969,0.000442,0.281,0.641,0.046,0,100.012,-3.369
2cM4FCGRP4Ub9XIUHEz7wC,0.116,0.84,0.458,2.05e-06,0.1,0.188,0.0602,1,114.034,-7.144
7FtFgxkkNLfURJQOo4xBBM,0.565,0.485,0.848,0,0.197,0.338,0.323,1,201.059,-4.072
5ZsUvzykqlybnUf9keg4MR,0.111,0.526,0.809,4.1e-06,0.385,0.435,0.0835,1,80.026,-6.374
7clUOYJb0WsAgFQEgDxSIT,0.0484,0.667,0.747,0,0.108,0.281,0.277,0,136.931,-4.918
4EWiPDYH3Jp4hlBj1hpQd8,0.00271,0.859,0.685,0,0.0687,0.377,0.112,1,94.006,-5.494
6Js75PRS6otkphpPKtIrcp,0.0981,0.878,0.544,0,0.198,0.546,0.284,0,135.987,-4.618
0ndpJtfKGuGM3pyNwnwSUx,0.558,0.489,0.44,0,0.151,0.0749,0.283,1,156.807,-9.24
1YhO0bxEASFMqhBOMALInS,0.141,0.586,0.599,6.09e-06,0.0966,0.313,0.0695,1,145.032,-4.352
3Fr6Wa1ap0Lv9KZ0lxGkiE,0.00785,0.379,0.862,0,0.272,0.504,0.341,0,87.088,-4.901
2HLbZPvi1GHZ8jzLYNltmM,0.364,0.779,0.943,0,0.641,0.696,0.174,1,105.441,-2.524
3JPTc8Gmrpm79zjrHRqflf,0.181,0.832,0.744,0.00258,0.0612,0.737,0.239,1,122.894,-5.721
5Lx3rQEQxI6FOKZi0FvRii,0.00327,0.662,0.775,0,0.233,0.562,0.126,0,140.147,-3.217
4woTEX1wYOTGDqNXuavlRC,0.0215,0.802,0.755,0,0.295,0.58,0.0564,0,130.027,-3.138
